YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,AIRLINE_ID,FL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,SCHED_DEP_TIME,SCHED_ARR_TIME,DELAY
2017,3,8,3,4,19393,327,10800,12889,1145,1250,1
2017,3,8,3,4,19393,461,10800,12889,715,820,0
2017,3,8,3,4,19393,804,10800,12889,1815,1915,1
2017,3,8,3,4,19393,1141,10800,12889,1440,1540,1
2017,3,8,3,4,19393,1442,10800,12889,1235,1340,1
2017,3,8,3,4,19393,1747,10800,12889,1720,1820,1
2017,3,8,3,4,19393,2179,10800,12889,1615,1715,1
2017,3,8,3,4,19393,3399,10800,12889,2100,2200,1
2017,3,8,3,4,19393,4079,10800,12889,900,1005,0
2017,3,8,3,4,19393,378,10800,13796,2120,2230,1
2017,3,8,3,4,19393,473,10800,13796,830,940,0
2017,3,8,3,4,19393,951,10800,13796,1420,1530,
2017,3,8,3,4,19393,1125,10800,13796,1055,1205,0
2017,3,8,3,4,19393,1160,10800,13796,1915,2025,1
2017,3,8,3,4,19393,1367,10800,13796,1650,1800,1
2017,3,8,3,4,19393,1866,10800,13796,915,1025,0
2017,3,8,3,4,19393,1955,10800,13796,745,855,0
2017,3,8,3,4,19393,1997,10800,13796,1150,1300,1
2017,3,8,3,4,19393,3456,10800,13796,1835,1945,1
2017,3,8,3,4,19393,4089,10800,13796,2000,2110,1
2017,3,8,3,4,19393,4117,10800,13796,1320,1430,0
2017,3,8,3,4,19393,3568,10800,14057,1140,1350,0
2017,3,8,3,4,19393,719,10800,14107,1035,1200,0
2017,3,8,3,4,19393,2046,10800,14107,1510,1635,0
2017,3,8,3,4,19393,2213,10800,14107,755,920,1
2017,3,8,3,4,19393,2254,10800,14107,1615,1740,1
2017,3,8,3,4,19393,3296,10800,14107,1335,1500,0
2017,3,8,3,4,19393,3812,10800,14107,920,1045,0
2017,3,8,3,4,19393,520,10800,14771,1345,1500,1
2017,3,8,3,4,19393,1188,10800,14771,1010,1125,1
2017,3,8,3,4,19393,2001,10800,14771,700,815,0
2017,3,8,3,4,19393,4177,10800,14771,1845,1955,1
2017,3,8,3,4,19393,258,10800,14831,810,915,1
2017,3,8,3,4,19393,1279,10800,14831,950,1055,0
2017,3,8,3,4,19393,1410,10800,14831,1820,1925,1
2017,3,8,3,4,19393,1510,10800,14831,1710,1815,1
2017,3,8,3,4,19393,1800,10800,14831,710,815,0
2017,3,8,3,4,19393,3717,10800,14831,1530,1635,1
2017,3,8,3,4,19393,3815,10800,14831,1235,1340,1
2017,3,8,3,4,19393,3904,10800,14831,2015,2120,1
2017,3,8,3,4,19393,795,10800,14869,1720,2000,1
2017,3,8,3,4,19393,1717,10800,14869,720,1005,0
2017,3,8,3,4,19393,484,10800,14893,745,900,0
2017,3,8,3,4,19393,1424,10800,14893,1005,1120,
2017,3,8,3,4,19393,2222,10800,14893,1330,1445,0
2017,3,8,3,4,19393,3298,10800,14893,2035,2145,0
2017,3,8,3,4,19393,3306,10800,14893,845,1000,0
2017,3,8,3,4,19393,3455,10800,14893,1510,1625,1
2017,3,8,3,4,19393,3499,10800,14893,1940,2055,1
2017,3,8,3,4,19393,4118,10800,14893,1635,1750,0
2017,3,8,3,4,19393,3475,10821,10140,1325,1530,1
2017,3,8,3,4,19393,5594,10821,10140,2020,2230,1
2017,3,8,3,4,19393,137,10821,10257,1800,1915,1
2017,3,8,3,4,19393,407,10821,10257,1545,1655,0
2017,3,8,3,4,19393,600,10821,10257,1410,1525,1
2017,3,8,3,4,19393,1394,10821,10257,2320,30,
2017,3,8,3,4,19393,1668,10821,10257,755,910,0
2017,3,8,3,4,19393,4132,10821,10257,1040,1155,1
2017,3,8,3,4,19393,170,10821,10397,625,815,0
2017,3,8,3,4,19393,422,10821,10397,1305,1455,1
2017,3,8,3,4,19393,527,10821,10397,1640,1830,1
2017,3,8,3,4,19393,742,10821,10397,2125,2315,1
2017,3,8,3,4,19393,1853,10821,10397,750,945,0
2017,3,8,3,4,19393,3162,10821,10397,1450,1640,1
2017,3,8,3,4,19393,424,10821,10423,800,1020,0
2017,3,8,3,4,19393,2220,10821,10423,2025,2245,1
2017,3,8,3,4,19393,319,10821,10529,705,815,1
2017,3,8,3,4,19393,1345,10821,10529,2145,2255,1
2017,3,8,3,4,19393,1498,10821,10529,2315,25,1
2017,3,8,3,4,19393,1954,10821,10529,1045,1155,0
2017,3,8,3,4,19393,1958,10821,10529,1615,1725,1
2017,3,8,3,4,19393,3040,10821,10529,1250,1400,1
2017,3,8,3,4,19393,3401,10821,10529,2015,2130,1
2017,3,8,3,4,19393,3758,10821,10529,1500,1610,0
2017,3,8,3,4,19393,1862,10821,10599,820,920,0
2017,3,8,3,4,19393,372,10821,10693,1045,1135,1
2017,3,8,3,4,19393,591,10821,10693,1255,1345,1
2017,3,8,3,4,19393,1615,10821,10693,1925,2015,1
2017,3,8,3,4,19393,1639,10821,10693,615,705,0
2017,3,8,3,4,19393,1809,10821,10693,2105,2155,
2017,3,8,3,4,19393,1861,10821,10693,1550,1640,1
2017,3,8,3,4,19393,1975,10821,10693,915,1005,1
2017,3,8,3,4,19393,363,10821,10721,1735,1905,1
2017,3,8,3,4,19393,561,10821,10721,2255,25,1
2017,3,8,3,4,19393,606,10821,10721,2140,2310,
2017,3,8,3,4,19393,1072,10821,10721,1405,1530,1
2017,3,8,3,4,19393,1942,10821,10721,1550,1715,1
2017,3,8,3,4,19393,1956,10821,10721,620,750,0
2017,3,8,3,4,19393,1965,10821,10721,1205,1330,1
2017,3,8,3,4,19393,2083,10821,10721,840,1010,1
2017,3,8,3,4,19393,2106,10821,10721,1040,1210,0
2017,3,8,3,4,19393,3386,10821,10721,1300,1430,0
2017,3,8,3,4,19393,281,10821,10792,855,1005,1
2017,3,8,3,4,19393,454,10821,10792,640,750,0
2017,3,8,3,4,19393,546,10821,10792,1040,1150,0
2017,3,8,3,4,19393,685,10821,10792,1650,1800,1
2017,3,8,3,4,19393,1057,10821,10792,2030,2140,1
2017,3,8,3,4,19393,1784,10821,10792,2255,5,1
2017,3,8,3,4,19393,179,10821,10994,2020,2200,1
2017,3,8,3,4,19393,552,10821,10994,800,940,0
2017,3,8,3,4,19393,1471,10821,10994,1525,1700,1
2017,3,8,3,4,19393,6200,10821,10994,1255,1430,1
2017,3,8,3,4,19393,568,10821,11042,925,1045,1
2017,3,8,3,4,19393,1462,10821,11042,2300,15,1
2017,3,8,3,4,19393,1625,10821,11042,1850,2005,1
2017,3,8,3,4,19393,5627,10821,11042,1545,1700,1
2017,3,8,3,4,19393,486,10821,11057,825,950,1
2017,3,8,3,4,19393,3071,10821,11057,2020,2145,1
2017,3,8,3,4,19393,489,10821,11066,620,735,1
2017,3,8,3,4,19393,3037,10821,11066,1630,1745,1
2017,3,8,3,4,19393,3152,10821,11066,2305,20,1
2017,3,8,3,4,19393,6159,10821,11066,2050,2210,1
2017,3,8,3,4,19393,590,10821,11193,1915,2050,1
2017,3,8,3,4,19393,613,10821,11193,830,1005,1
2017,3,8,3,4,19393,2029,10821,11193,1505,1635,1
2017,3,8,3,4,19393,9,10821,11259,620,825,1
2017,3,8,3,4,19393,168,10821,11259,1425,1630,1
2017,3,8,3,4,19393,865,10821,11259,2040,2245,1
2017,3,8,3,4,19393,1898,10821,11259,1030,1235,1
2017,3,8,3,4,19393,513,10821,11292,1925,2125,1
2017,3,8,3,4,19393,549,10821,11292,1325,1515,1
2017,3,8,3,4,19393,1997,10821,11292,605,800,0
2017,3,8,3,4,19393,3184,10821,11292,1630,1830,1
2017,3,8,3,4,19393,3367,10821,11292,1005,1200,0
2017,3,8,3,4,19393,6541,10821,11292,720,915,0
2017,3,8,3,4,19393,147,10821,11433,1620,1755,1
2017,3,8,3,4,19393,450,10821,11433,810,945,0
2017,3,8,3,4,19393,3241,10821,11433,2255,25,1
2017,3,8,3,4,19393,3265,10821,11433,1350,1525,0
2017,3,8,3,4,19393,2122,10821,11481,915,1030,1
2017,3,8,3,4,19393,339,10821,11697,900,1135,1
2017,3,8,3,4,19393,497,10821,11697,730,1005,0
2017,3,8,3,4,19393,1444,10821,11697,1200,1435,0
2017,3,8,3,4,19393,1496,10821,11697,2145,20,1
2017,3,8,3,4,19393,1700,10821,11697,1700,1935,1
2017,3,8,3,4,19393,1792,10821,11697,1550,1825,1
2017,3,8,3,4,19393,2784,10821,11697,610,840,0
2017,3,8,3,4,19393,3449,10821,11697,1455,1730,0
2017,3,8,3,4,19393,3711,10821,11697,2030,2305,1
2017,3,8,3,4,19393,6151,10821,11697,1900,2135,1
2017,3,8,3,4,19393,2155,10821,11986,1640,1820,1
2017,3,8,3,4,19393,382,10821,12191,1505,1715,0
2017,3,8,3,4,19393,610,10821,12191,1215,1425,0
2017,3,8,3,4,19393,1604,10821,12191,1910,2125,1
2017,3,8,3,4,19393,4410,10821,12191,705,915,0
2017,3,8,3,4,19393,586,10821,12339,1415,1555,0
2017,3,8,3,4,19393,2057,10821,12339,800,945,0
2017,3,8,3,4,19393,3105,10821,12339,2025,2210,1
2017,3,8,3,4,19393,256,10821,12391,2000,2105,1
2017,3,8,3,4,19393,330,10821,12391,1630,1735,1
2017,3,8,3,4,19393,1691,10821,12391,1415,1520,1
2017,3,8,3,4,19393,1724,10821,12391,1030,1135,0
2017,3,8,3,4,19393,3201,10821,12391,2320,25,1
2017,3,8,3,4,19393,435,10821,12451,1040,1240,1
2017,3,8,3,4,19393,557,10821,12451,1440,1635,0
2017,3,8,3,4,19393,660,10821,12451,2020,2220,1
2017,3,8,3,4,19393,2074,10821,12451,755,955,1
2017,3,8,3,4,19393,117,10821,12889,1505,1710,1
2017,3,8,3,4,19393,133,10821,12889,1310,1510,0
2017,3,8,3,4,19393,501,10821,12889,625,825,1
2017,3,8,3,4,19393,531,10821,12889,1710,1915,1
2017,3,8,3,4,19393,619,10821,12889,920,1125,1
2017,3,8,3,4,19393,2161,10821,12889,2030,2235,
2017,3,8,3,4,19393,1429,10821,12892,2130,5,1
2017,3,8,3,4,19393,1680,10821,12892,1340,1610,1
2017,3,8,3,4,19393,1951,10821,12892,805,1040,0
2017,3,8,3,4,19393,1499,10821,13198,1030,1215,0
2017,3,8,3,4,19393,1701,10821,13198,1410,1550,1
2017,3,8,3,4,19393,3874,10821,13198,2135,2315,1
2017,3,8,3,4,19393,235,10821,13204,1940,2155,
2017,3,8,3,4,19393,465,10821,13204,1850,2110,1
2017,3,8,3,4,19393,565,10821,13204,1450,1705,1
2017,3,8,3,4,19393,1329,10821,13204,1745,2005,1
2017,3,8,3,4,19393,1616,10821,13204,920,1140,1
2017,3,8,3,4,19393,1885,10821,13204,615,830,0
2017,3,8,3,4,19393,2237,10821,13204,1125,1340,0
2017,3,8,3,4,19393,3436,10821,13204,2035,2250,1
2017,3,8,3,4,19393,4189,10821,13204,715,930,0
2017,3,8,3,4,19393,5693,10821,13204,2140,2355,1
2017,3,8,3,4,19393,291,10821,13232,1005,1105,1
2017,3,8,3,4,19393,293,10821,13232,1535,1635,1
2017,3,8,3,4,19393,530,10821,13232,855,955,1
2017,3,8,3,4,19393,990,10821,13232,1400,1500,1
2017,3,8,3,4,19393,1722,10821,13232,630,730,0
2017,3,8,3,4,19393,1760,10821,13232,1910,2010,
2017,3,8,3,4,19393,3251,10821,13232,1750,1855,1
2017,3,8,3,4,19393,268,10821,13244,2025,2145,1
2017,3,8,3,4,19393,1718,10821,13244,815,935,1
2017,3,8,3,4,19393,331,10821,13296,2000,2120,1
2017,3,8,3,4,19393,570,10821,13296,1545,1705,1
2017,3,8,3,4,19393,609,10821,13296,745,905,0
2017,3,8,3,4,19393,614,10821,13296,1035,1200,1
2017,3,8,3,4,19393,1460,10821,13296,1820,1940,1
2017,3,8,3,4,19393,2012,10821,13296,930,1055,1
2017,3,8,3,4,19393,2104,10821,13296,1245,1405,1
2017,3,8,3,4,19393,3017,10821,13296,2215,2340,1
2017,3,8,3,4,19393,4179,10821,13296,2320,40,1
2017,3,8,3,4,19393,569,10821,13342,1915,2015,1
2017,3,8,3,4,19393,597,10821,13342,820,920,0
2017,3,8,3,4,19393,3392,10821,13342,1450,1550,1
2017,3,8,3,4,19393,2203,10821,13487,830,1020,0
2017,3,8,3,4,19393,3116,10821,13487,2115,2255,1
2017,3,8,3,4,19393,1976,10821,13495,1440,1615,1
2017,3,8,3,4,19393,2149,10821,13495,815,955,0
2017,3,8,3,4,19393,3525,10821,13495,2030,2210,1
2017,3,8,3,4,19393,6206,10821,13495,1700,1835,1
2017,3,8,3,4,19393,1801,10821,13796,810,1100,0
2017,3,8,3,4,19393,3026,10821,13796,1340,1625,0
2017,3,8,3,4,19393,599,10821,13851,1730,1935,1
2017,3,8,3,4,19393,398,10821,13931,1500,1555,1
2017,3,8,3,4,19393,1157,10821,13931,2300,2350,
2017,3,8,3,4,19393,1755,10821,13931,820,915,0
2017,3,8,3,4,19393,1828,10821,13931,1710,1800,
2017,3,8,3,4,19393,3413,10821,13931,1035,1130,0
2017,3,8,3,4,19393,1664,10821,14027,920,1150,0
2017,3,8,3,4,19393,3125,10821,14027,2130,2355,1
2017,3,8,3,4,19393,632,10821,14057,1335,1615,1
2017,3,8,3,4,19393,1927,10821,14107,830,1020,1
2017,3,8,3,4,19393,3029,10821,14107,1950,2140,1
2017,3,8,3,4,19393,5702,10821,14107,1335,1520,1
2017,3,8,3,4,19393,1010,10821,14122,1645,1745,1
2017,3,8,3,4,19393,1535,10821,14122,2255,2355,1
2017,3,8,3,4,19393,1952,10821,14122,910,1010,0
2017,3,8,3,4,19393,516,10821,14307,650,805,0
2017,3,8,3,4,19393,519,10821,14307,1035,1150,1
2017,3,8,3,4,19393,572,10821,14307,2000,2120,1
2017,3,8,3,4,19393,576,10821,14307,2210,2325,1
2017,3,8,3,4,19393,1515,10821,14307,1440,1555,1
2017,3,8,3,4,19393,1939,10821,14307,2315,30,1
2017,3,8,3,4,19393,1996,10821,14307,1240,1355,0
2017,3,8,3,4,19393,2036,10821,14307,910,1030,1
2017,3,8,3,4,19393,3667,10821,14307,1615,1730,1
2017,3,8,3,4,19393,791,10821,14321,2315,40,1
2017,3,8,3,4,19393,845,10821,14321,1545,1710,0
2017,3,8,3,4,19393,1737,10821,14321,1325,1450,0
2017,3,8,3,4,19393,2007,10821,14321,1035,1205,0
2017,3,8,3,4,19393,672,10821,14492,1645,1750,1
2017,3,8,3,4,19393,686,10821,14492,1535,1640,1
2017,3,8,3,4,19393,1121,10821,14492,1230,1335,0
2017,3,8,3,4,19393,1655,10821,14492,925,1035,0
2017,3,8,3,4,19393,2143,10821,14492,2135,2240,1
2017,3,8,3,4,19393,3194,10821,14492,1415,1520,0
2017,3,8,3,4,19393,5682,10821,14492,815,925,0
2017,3,8,3,4,19393,287,10821,14576,1030,1145,0
2017,3,8,3,4,19393,300,10821,14576,2305,15,1
2017,3,8,3,4,19393,1118,10821,14576,1625,1735,1
2017,3,8,3,4,19393,559,10821,14635,925,1200,1
2017,3,8,3,4,19393,563,10821,14635,1620,1850,1
2017,3,8,3,4,19393,2194,10821,14635,2110,2340,1
2017,3,8,3,4,19393,588,10821,14679,810,1035,0
2017,3,8,3,4,19393,1267,10821,14679,2210,35,1
2017,3,8,3,4,19393,2196,10821,14679,1430,1650,1
2017,3,8,3,4,19393,523,10821,14683,1425,1655,1
2017,3,8,3,4,19393,533,10821,14683,2055,2325,1
2017,3,8,3,4,19393,5726,10821,14683,730,1000,0
2017,3,8,3,4,19393,1812,10821,14730,820,1005,0
2017,3,8,3,4,19393,3287,10821,14730,1145,1325,1
2017,3,8,3,4,19393,3374,10821,14730,1745,1925,1
2017,3,8,3,4,19393,3787,10821,14730,2100,2240,1
2017,3,8,3,4,19393,538,10821,14747,1430,1715,1
2017,3,8,3,4,19393,247,10821,14831,1420,1700,0
2017,3,8,3,4,19393,553,10821,14843,1150,1555,1
2017,3,8,3,4,19393,2163,10821,14843,855,1305,0
2017,3,8,3,4,19393,492,10821,14869,1855,2140,1
2017,3,8,3,4,19393,2078,10821,14869,1340,1620,0
2017,3,8,3,4,19393,1770,10821,14893,1400,1635,0
2017,3,8,3,4,19393,152,10821,15016,1950,2100,1
2017,3,8,3,4,19393,992,10821,15016,1215,1325,0
2017,3,8,3,4,19393,1984,10821,15016,1505,1615,1
2017,3,8,3,4,19393,2111,10821,15016,755,905,0
2017,3,8,3,4,19393,434,10821,15304,2025,2245,1
2017,3,8,3,4,19393,534,10821,15304,615,835,0
2017,3,8,3,4,19393,823,10821,15304,1515,1740,1
2017,3,8,3,4,19393,840,10821,15304,725,945,0
2017,3,8,3,4,19393,1971,10821,15304,1150,1410,1
2017,3,8,3,4,19393,3338,10821,15304,2210,30,1
2017,3,8,3,4,19393,3351,10821,15304,945,1210,0
2017,3,8,3,4,19393,3532,10821,15304,1840,2105,1
2017,3,8,3,4,19393,6200,10994,10693,1505,1530,1
2017,3,8,3,4,19393,371,10994,10821,1950,2120,1
2017,3,8,3,4,19393,465,10994,10821,1640,1810,1
2017,3,8,3,4,19393,1759,10994,10821,1230,1400,0
2017,3,8,3,4,19393,1898,10994,10821,805,935,0
2017,3,8,3,4,19393,4139,10994,11292,1850,2025,1
2017,3,8,3,4,19393,552,10994,12191,1015,1140,0
2017,3,8,3,4,19393,4104,10994,13232,1730,1845,
2017,3,8,3,4,19393,5669,10994,13232,530,640,0
2017,3,8,3,4,19393,6521,10994,15016,1335,1440,1
2017,3,8,3,4,19393,452,11042,10397,1750,1935,1
2017,3,8,3,4,19393,2156,11042,10397,1035,1220,0
2017,3,8,3,4,19393,380,11042,10693,1250,1320,0
2017,3,8,3,4,19393,2133,11042,10693,615,645,0
2017,3,8,3,4,19393,6299,11042,10693,1730,1800,1
2017,3,8,3,4,19393,256,11042,10821,1810,1925,1
2017,3,8,3,4,19393,672,11042,10821,1455,1610,0
2017,3,8,3,4,19393,1674,11042,10821,1205,1320,0
2017,3,8,3,4,19393,2057,11042,10821,555,710,0
2017,3,8,3,4,19393,633,11042,11292,525,635,0
2017,3,8,3,4,19393,568,11042,12889,1130,1255,1
2017,3,8,3,4,19393,182,11042,13232,1710,1725,1
2017,3,8,3,4,19393,637,11042,13232,710,725,0
2017,3,8,3,4,19393,645,11042,13232,1555,1610,1
2017,3,8,3,4,19393,917,11042,13232,1125,1140,0
2017,3,8,3,4,19393,1191,11042,13232,2230,2245,1
2017,3,8,3,4,19393,1782,11042,13232,1830,1845,
2017,3,8,3,4,19393,2909,11042,13232,545,600,0
2017,3,8,3,4,19393,102,11042,14107,1850,2005,1
2017,3,8,3,4,19393,376,11042,15016,805,840,0
2017,3,8,3,4,19393,1625,11042,15016,2040,2110,1
2017,3,8,3,4,19393,556,11057,10693,1445,1500,1
2017,3,8,3,4,19393,1706,11057,10821,725,845,0
2017,3,8,3,4,19393,2054,11057,10821,2020,2145,1
2017,3,8,3,4,19393,486,11057,11259,1020,1155,1
2017,3,8,3,4,19393,367,11057,12191,1620,1745,1
2017,3,8,3,4,19393,643,11057,12191,525,655,0
2017,3,8,3,4,19393,2053,11057,13232,625,715,0
2017,3,8,3,4,19393,2160,11057,13232,1730,1825,
2017,3,8,3,4,19393,660,11066,10397,1100,1230,1
2017,3,8,3,4,19393,1989,11066,10397,755,925,0
2017,3,8,3,4,19393,2418,11066,10397,1825,1955,1
2017,3,8,3,4,19393,2244,11066,10693,625,635,0
2017,3,8,3,4,19393,3037,11066,10693,1835,1850,1
2017,3,8,3,4,19393,1977,11066,10721,1625,1820,1
2017,3,8,3,4,19393,3309,11066,10721,810,1005,1
2017,3,8,3,4,19393,544,11066,10821,535,650,0
2017,3,8,3,4,19393,948,11066,10821,1750,1905,1
2017,3,8,3,4,19393,2012,11066,10821,735,850,0
2017,3,8,3,4,19393,3264,11066,10821,1155,1310,0
2017,3,8,3,4,19393,988,11066,11259,1000,1125,0
2017,3,8,3,4,19393,146,11066,11278,950,1100,0
2017,3,8,3,4,19393,657,11066,11278,1805,1920,1
2017,3,8,3,4,19393,648,11066,11292,610,715,0
2017,3,8,3,4,19393,2042,11066,11292,1930,2040,1
2017,3,8,3,4,19393,1273,11066,11697,1110,1345,1
2017,3,8,3,4,19393,2069,11066,12889,615,730,0
2017,3,8,3,4,19393,2240,11066,12889,1555,1710,1
2017,3,8,3,4,19393,674,11066,13204,1945,2155,1
2017,3,8,3,4,19393,1600,11066,13204,530,735,0
2017,3,8,3,4,19393,2181,11066,13204,1230,1440,1
2017,3,8,3,4,19393,164,11066,13232,1430,1440,1
2017,3,8,3,4,19393,200,11066,13232,1030,1040,0
2017,3,8,3,4,19393,364,11066,13232,1845,1855,
2017,3,8,3,4,19393,528,11066,13232,1610,1620,1
2017,3,8,3,4,19393,656,11066,13232,700,710,0
2017,3,8,3,4,19393,1336,11066,13232,1230,1240,0
2017,3,8,3,4,19393,2019,11066,13232,2245,2255,1
2017,3,8,3,4,19393,3210,11066,13796,1705,1905,1
2017,3,8,3,4,19393,3633,11066,14107,1850,1950,1
2017,3,8,3,4,19393,3438,11066,14635,1645,1910,
2017,3,8,3,4,19393,3440,11066,15016,825,850,0
2017,3,8,3,4,19393,4649,11066,15016,2105,2125,1
2017,3,8,3,4,19393,369,11066,15304,1725,1940,1
2017,3,8,3,4,19393,2217,11066,15304,530,735,1
2017,3,8,3,4,19393,58,11140,12191,1815,1905,1
2017,3,8,3,4,19393,667,11140,12191,640,730,0
2017,3,8,3,4,19393,682,11140,12191,945,1040,0
2017,3,8,3,4,19393,684,11140,12191,1235,1330,0
2017,3,8,3,4,19393,574,11193,10821,1715,1835,1
2017,3,8,3,4,19393,585,11193,10821,1340,1500,0
2017,3,8,3,4,19393,3386,11193,10821,1040,1200,1
2017,3,8,3,4,19393,104,11193,13232,640,645,0
2017,3,8,3,4,19393,229,11193,13232,1235,1235,1
2017,3,8,3,4,19393,428,11193,13232,900,855,
2017,3,8,3,4,19393,550,11193,13232,1830,1830,
2017,3,8,3,4,19393,590,11193,13232,2130,2130,1
2017,3,8,3,4,19393,12,11259,10140,1035,1120,1
2017,3,8,3,4,19393,116,11259,10140,700,740,0
2017,3,8,3,4,19393,1719,11259,10140,1525,1610,0
2017,3,8,3,4,19393,1831,11259,10140,845,930,1
2017,3,8,3,4,19393,3057,11259,10140,1945,2030,1
2017,3,8,3,4,19393,329,11259,10279,820,930,0
2017,3,8,3,4,19393,486,11259,10279,1235,1345,1
2017,3,8,3,4,19393,1725,11259,10279,1705,1815,1
2017,3,8,3,4,19393,1993,11259,10279,2225,2335,1
2017,3,8,3,4,19393,165,11259,10397,2120,25,1
2017,3,8,3,4,19393,1615,11259,10397,1200,1505,0
2017,3,8,3,4,19393,1637,11259,10397,605,910,0
2017,3,8,3,4,19393,3443,11259,10397,1455,1800,1
2017,3,8,3,4,19393,3487,11259,10397,810,1115,1
2017,3,8,3,4,19393,168,11259,10423,1705,1755,1
2017,3,8,3,4,19393,269,11259,10423,650,740,0
2017,3,8,3,4,19393,271,11259,10423,600,650,0
2017,3,8,3,4,19393,277,11259,10423,2140,2230,1
2017,3,8,3,4,19393,448,11259,10423,1615,1710,0
2017,3,8,3,4,19393,741,11259,10423,1130,1220,1
2017,3,8,3,4,19393,760,11259,10423,845,935,0
2017,3,8,3,4,19393,1070,11259,10423,1450,1540,1
2017,3,8,3,4,19393,1678,11259,10423,1015,1105,0
2017,3,8,3,4,19393,1828,11259,10423,750,845,0
2017,3,8,3,4,19393,409,11259,10599,2155,2335,1
2017,3,8,3,4,19393,1978,11259,10599,730,910,1
2017,3,8,3,4,19393,966,11259,10693,1910,2055,1
2017,3,8,3,4,19393,1957,11259,10693,700,845,0
2017,3,8,3,4,19393,2095,11259,10693,1105,1250,1
2017,3,8,3,4,19393,3222,11259,10693,1510,1655,0
2017,3,8,3,4,19393,771,11259,10721,1320,1805,1
2017,3,8,3,4,19393,795,11259,10800,1540,1650,0
2017,3,8,3,4,19393,330,11259,10821,1145,1550,0
2017,3,8,3,4,19393,546,11259,10821,605,1000,0
2017,3,8,3,4,19393,3040,11259,10821,810,1210,1
2017,3,8,3,4,19393,3743,11259,10821,1810,2210,1
2017,3,8,3,4,19393,401,11259,11057,1215,1545,1
2017,3,8,3,4,19393,1922,11259,11066,1930,2250,1
2017,3,8,3,4,19393,929,11259,11278,1910,2305,1
2017,3,8,3,4,19393,1636,11259,11278,735,1125,0
2017,3,8,3,4,19393,3654,11259,11278,1200,1555,0
2017,3,8,3,4,19393,504,11259,11292,1820,1925,1
2017,3,8,3,4,19393,727,11259,11292,1000,1055,1
2017,3,8,3,4,19393,1137,11259,11292,2200,2305,0
2017,3,8,3,4,19393,1281,11259,11292,1940,2045,1
2017,3,8,3,4,19393,1603,11259,11292,605,700,0
2017,3,8,3,4,19393,3187,11259,11292,1410,1505,1
2017,3,8,3,4,19393,3602,11259,11292,735,830,0
2017,3,8,3,4,19393,3409,11259,11433,1930,2305,1
2017,3,8,3,4,19393,8,11259,11481,935,1120,0
2017,3,8,3,4,19393,251,11259,11540,2140,2215,
2017,3,8,3,4,19393,424,11259,11540,1235,1315,1
2017,3,8,3,4,19393,757,11259,11540,1525,1600,1
2017,3,8,3,4,19393,2376,11259,11540,715,750,0
2017,3,8,3,4,19393,1522,11259,11697,2030,15,1
2017,3,8,3,4,19393,5744,11259,11697,850,1240,0
2017,3,8,3,4,19393,1,11259,12191,700,805,
2017,3,8,3,4,19393,3,11259,12191,730,835,0
2017,3,8,3,4,19393,5,11259,12191,800,905,
2017,3,8,3,4,19393,9,11259,12191,900,1005,1
2017,3,8,3,4,19393,15,11259,12191,1000,1105,1
2017,3,8,3,4,19393,17,11259,12191,1100,1205,1
2017,3,8,3,4,19393,25,11259,12191,1230,1335,1
2017,3,8,3,4,19393,29,11259,12191,1330,1435,1
2017,3,8,3,4,19393,33,11259,12191,1430,1535,0
2017,3,8,3,4,19393,35,11259,12191,1500,1605,1
2017,3,8,3,4,19393,37,11259,12191,1530,1635,1
2017,3,8,3,4,19393,39,11259,12191,1600,1705,0
2017,3,8,3,4,19393,41,11259,12191,1630,1735,1
2017,3,8,3,4,19393,45,11259,12191,1730,1835,1
2017,3,8,3,4,19393,47,11259,12191,1800,1905,1
2017,3,8,3,4,19393,51,11259,12191,1900,2005,0
2017,3,8,3,4,19393,55,11259,12191,2000,2100,1
2017,3,8,3,4,19393,61,11259,12191,2130,2230,1
2017,3,8,3,4,19393,201,11259,12191,630,735,0
2017,3,8,3,4,19393,1628,11259,12191,600,700,
2017,3,8,3,4,19393,3589,11259,12339,1535,1835,1
2017,3,8,3,4,19393,16,11259,12889,1135,1220,1
2017,3,8,3,4,19393,783,11259,12889,800,845,1
2017,3,8,3,4,19393,807,11259,12889,1920,2005,0
2017,3,8,3,4,19393,1467,11259,12889,605,650,0
2017,3,8,3,4,19393,1816,11259,12889,1555,1640,1
2017,3,8,3,4,19393,28,11259,12892,1435,1545,1
2017,3,8,3,4,19393,1651,11259,12892,1105,1215,1
2017,3,8,3,4,19393,1902,11259,12892,600,710,0
2017,3,8,3,4,19393,4133,11259,12892,1735,1850,1
2017,3,8,3,4,19393,1189,11259,12896,800,905,0
2017,3,8,3,4,19393,1962,11259,12896,2235,2340,1
2017,3,8,3,4,19393,2073,11259,12896,1620,1725,1
2017,3,8,3,4,19393,2119,11259,12896,1205,1310,1
2017,3,8,3,4,19393,3434,11259,12896,1815,1920,1
2017,3,8,3,4,19393,249,11259,12953,1120,1550,1
2017,3,8,3,4,19393,698,11259,12953,1425,1855,1
2017,3,8,3,4,19393,1230,11259,12953,1710,2135,1
2017,3,8,3,4,19393,1894,11259,12953,610,1035,0
2017,3,8,3,4,19393,487,11259,12992,1600,1705,1
2017,3,8,3,4,19393,755,11259,12992,855,1000,0
